no,rank,isbn13,title,author,description,publisher,pub_date,img_url,emotion_score,color,category
277945285,564,9780007458851 ,Paddington Races Ahead (Paperback),Michael Bond (지은이),"Paddington - the beloved, classic bear from Darkest Peru - is back in this fantastically funny, brand new, illustrated novel from master storyteller Michael Bond! Ages; 7-9 My legs are a bit short for the pole vault! repeated Paddington hotly. But they've always been that...",HarperCollinsChildren'sBooks,2013,http://image.aladin.co.kr/product/2040/78/cover/0007458851_1.jpg,0,4,아동
277945287,564,9780008165987 ,I Love You Already! (Paperback),Jory John,"Duck just wants Bear to love him back...Another hilarious adventure from the team behind GOODNIGHT ALREADY! Bear is looking forward to a nice quiet day, relaxing all by himself. But Duck lives next door, and he loves Bear very much. And he can't wait to show him how much...",HarperCollinsChildren'sBooks,2016,https://bookthumb-phinf.pstatic.net/cover/114/155/11415553.jpg?type=m1&udate=20161208,0,4,아동
277945288,564,9780008197049 ,(The) world's worst children,David Walliams ;illustrated in glorious colour by Tony Ross,"FROM THE WORLD’S FAVOURITE AUTHOR, DAVID WALLIAMS - TEN CAUTIONARY TALES AND A DELIGHTFULLY DREADFUL CAST OF CHARACTERS; ALL IN A GORGEOUSLY GIFTY FULL COLOUR FORMAT!ARE YOU READY TO MEET THE WORLD’S WORST CHILDREN- FIVE BEASTLY BOYS AND FIVE GRUESOME GIRLS!* LIKE...",HarperCollins Children's Books,2016,http://image.aladin.co.kr/product/8127/19/cover/0008197040_2.jpg,0,4,아동
277945293,564,9780060004682 ,"Inside Mouse, Outside Mouse (Paperback)",Lindsay Barrett George,"Two mice, one who sleeps inside the house in a clock and one who sleeps outside the house in a stump, follow complicated but strangely parallel paths and meet each other at a window.",HarpercollinsChildrensBooks,2006,https://bookthumb-phinf.pstatic.net/cover/016/305/01630569.jpg?type=m1&udate=20141006,0,4,아동
277945294,564,9780060245863 ,If you give a mouse a cookie,Laura Joffe Numeroff;illustrated by Felicia Bond,"IF YOU GIVE A MOUSE A COOKIE, HE'S GOING TO ASK FOR A GLASS OF MILK. WHEN YOU GIVE HIM THE MILK, HE'LL PROBABLY ASK YOU FOR A STRAW. . . . SO BEGINS THIS DELIGHTFUL STORY ABOUT AN ENERGETIC MOUSE AND AN ACCOMMODATING LITTLE BOY. FULL-COLOR ILLUSTRATIONS.",HarperCollinsPublisher,c1985,http://image.aladin.co.kr/product/35/8/cover/0060245867_1.gif,0,4,아동
277945295,564,9780060261801 ,Crictor (Hardcover),토미 웅거러 (지은이),"When Madame Bodot receives a boa constrictor for her birthday, he soon becomes a lovable pet&#145;A highly diverting picture book about an agreeable pet boa constrictor that earns the affection and gratitude of a French village.&#146; &#151;BL. &#145;Children will love it....",Harpercollins Childrens Books,1958,http://image.aladin.co.kr/product/104/45/cover/0060261803_1.jpg,0,4,아동
277945297,564,9780060583385 ,(The)Berenstain Bears play t-ball,"by Stan [Berenstain],Jan Berenstain","When Brother and Sister Bear help teach some younger cubs how to play T-ball, they learn a lesson in patience.",HarperCollinsPublishers,c2005,http://image.aladin.co.kr/product/95/62/cover/006058338x_2.jpg,0,4,아동
277945298,564,9780060850524 ,Brave New World (Paperback),"올더스 헉슬리, Aldous Huxley (지은이)",NOW MORE THAN EVER: ALDOUS HUXLEY'S ENDURING MASTERPIECE ... ONE OF THE MOST PROPHETIC DYSTOPIAN WORKS OF THE 20TH CENTURY (WALL STREET JOURNAL) MUST BE READ AND UNDERSTOOD BY ANYONE CONCERNED WITH PRESERVING THE HUMAN SPIRIT IN THE FACE OF OUR BRAVE NEW WORLDALDOUS...,Harper Perennial Modern Classics,2006,http://image.aladin.co.kr/product/95/64/cover/0060850523_2.jpg,0,4,문학
277945299,564,9780061128431 ,Biscuit Visits the Doctor (Paperback) (Biscuit),"Capucilli, Alyssa Satin|Berlin, Rosemary (ILT)|Schories, Pat (ILT)","How much has Biscuit grown? Let's find out! Join Biscuit and the little girl when they visit Dr. Green's office for a checkup, and meet new friends, too! Woof!",HarpercollinsChildrensBooks,2008,https://bookthumb-phinf.pstatic.net/cover/047/457/04745798.jpg?type=m1&udate=20100111,0,4,아동
277945301,564,9780061728402 ,"Cat the cat, who is that?",by Mo Willems,"Cat the Cat sure likes her friends. You will too! Join this spunky feline as she introduces the very youngest readers to her world, where a surprise is waiting in every book!",Balzer + Bray,c2010,http://image.aladin.co.kr/product/423/51/cover/0061728403_1.jpg,0,4,아동
277945303,564,9780062063625 ,(A) forest divided,Erin Hunter,"Discover the origins of the warrior Clans in the fifth book of this thrilling prequel arc in Erin Hunter's #1 nationally bestselling Warriors series. The Dawn of the Clans arc takes readers back to the earliest days of the Clans, when the cats first settled in the forest and...",HarpercollinsChildrensBooks,2015,https://bookthumb-phinf.pstatic.net/cover/089/957/08995733.jpg?type=m1&udate=20151013,0,4,아동
277945304,564,9780062075352 ,We Love Trucks! (Paperback) - I Can Read Lev.1,"Jan Berenstain, Mike Berenstain (지은이)","There are so many cool trucks in Bear Country. On a trip with Grizzly Gramps in his pickup truck, Brother, Sister, and Honey Bear are going to see them all!",Harpercollins Childrens Books,2013,http://image.aladin.co.kr/product/1761/15/cover/0062075357_2.jpg,0,4,아동
277945305,564,9780062135797 ,(The) one and only Ivan,Katherine Applegate ;illustrations by Patricia Castelao,"IVAN IS AN EASYGOING GORILLA. LIVING AT THE EXIT 8 BIG TOP MALL AND VIDEO ARCADE, HE HAS GROWN ACCUSTOMED TO HUMANS WATCHING HIM THROUGH THE GLASS WALLS OF HIS DOMAIN. HE RARELY MISSES HIS LIFE IN THE JUNGLE. IN FACT, HE HARDLY EVER THINKS ABOUT IT AT ALL.INSTEAD, IVAN THINKS ABOUT TV SHOWS HE’S SEEN...",Harper,c2012,http://image.aladin.co.kr/product/1497/93/cover/0062135791_1.jpg,0,4,아동
277945306,564,9780062192509 ,Battle of the Beasts 2 (Battle of the Beasts),"Columbus, Chris|Call, Greg (ILT)|Vizzini, Ned","The sequel to the New York Times bestselling House of Secrets-hailed by J. K. Rowling as a breakneck, jam-packed roller coaster of an adventure-this second installment by Hollywood director Chris Columbus (of Harry Potter fame) and bestselling author Ned Vizzini (It's Kind...",HarpercollinsChildrensBooks,2015,https://bookthumb-phinf.pstatic.net/cover/088/419/08841908.jpg?type=m1&udate=20160618,0,4,아동
277945307,564,9780062224088 ,"Fortunately, the Milk (Paperback)",닐 게이먼,"I bought the milk, said my father. I walked out of the corner shop, and heard a noise like this: t h u m m t h u m m. I looked up and saw a huge silver disc hovering in the air above Marshall Road.Hullo, I said to myself. That's not something you see every day....",HarpercollinsChildrensBooks,2014,https://bookthumb-phinf.pstatic.net/cover/075/092/07509213.jpg?type=m1&udate=20161222,0,4,아동
277945308,564,9780062367020 ,Midnight (Paperback),"에린 헌터 (지은이), Owen Richardson (그림)","Darkness, air, water, and sky will shake the forest to its roots.Brambleclaw, a warrior of ThunderClan, has received an ominous new prophecy from StarClan that speaks of a mysterious danger. Now he will need the courage of the greatest warriors to...",Harpercollins Childrens Books,2015,http://image.aladin.co.kr/product/4366/49/cover/0062367021_1.jpg,0,4,아동
277945309,564,9780062367037 ,Warriors: The New Prophecy #2: Moonrise (Paperback),"에린 헌터 (지은이), Owen Richardson (그림)","Erin Hunter's #1 nationally bestselling Warriors series continues in Warriors: The New Prophecy--now featuring fierce new art. The second book in this second series, Warriors: The New Prophecy #2: Moonrise, brings more adventure, intrigue, and thrilling battles to the epic...",Harpercollins Childrens Books,2015,http://image.aladin.co.kr/product/4366/49/cover/006236703x_2.jpg,0,4,아동
277945310,564,9780062367044 ,Warriors: The New Prophecy #3: Dawn (Paperback),"에린 헌터 (지은이), Owen Richardson (그림)","Erin Hunter s #1 nationally bestselling Warriors series continues in Warriors: The New Prophecy now featuring fierce new art. The third book in this second series, Warriors: The New Prophecy #3: Dawn, brings more adventure, intrigue, and thrilling battles to the...",Harpercollins Childrens Books,2015,http://image.aladin.co.kr/product/4366/49/cover/0062367048_1.jpg,0,4,아동
277945311,564,9780062367051 ,Warriors: The New Prophecy #4: Starlight (Paperback),"에린 헌터 (지은이), Owen Richardson (그림)","Erin Hunter s #1 nationally bestselling Warriors series continues in Warriors: The New Prophecy now featuring fierce new art. The fourth book in this second series, Warriors: The New Prophecy #4: Starlight, brings more adventure, intrigue, and thrilling battles...",Harpercollins Childrens Books,2015,http://image.aladin.co.kr/product/4366/50/cover/0062367056_1.jpg,0,4,아동
277945315,564,9780062410047 ,Warriors: Dawn of the Clans #6: Path of Stars (Paperback),"에린 헌터 (지은이), Wayne McLoughlin, Allen Douglas (그림)","Discover the origins of the warrior Clans in the sixth and final book of this thrilling Warriors prequel series from #1 nationally bestselling author Erin Hunter. The Dawn of the Clans series takes readers back to the earliest days of the Clans, when the cats first settled...",HarperCollins,2016,http://image.aladin.co.kr/product/7352/28/cover/0062410040_2.jpg,0,4,아동
277945316,564,9780062430311 ,The Happy Egg (Hardcover),"Krauss, Ruth|Johnson, Crockett (ILT)","From the husband-and-wife team that created the timeless classic The Carrot Seed comes another simple and delightful story for parents and children to enjoy together, now with a refreshed cover design. Sparse text and simple pictures make The Happy Egg just right for the...",HarpercollinsChildrensBooks,2016,http://bookthumb.phinf.naver.net/cover/102/650/10265095.jpg?type=m1&udate=20170427,0,4,아동
277945323,564,9780064430463 ,Fables,written and illustrated by Arnold Lobel,"'SHORT, ORIGINAL FABLES WITH FRESH, UNEXPECTED MORALS POKE SUBTLE FUN AT HUMAN FOIBLES THROUGH THE ANTICS OF ANIMALS. . . . THE DROLL ILLUSTRATIONS, WITH TONES BLENDED TO LUMINESCENT SHADING, ARE COMPLETE AND HUMOROUS THEMSELVES.' -- ASSOCIATION OF LIBRARY SERVICE TO...",Harper & Row,1980,http://image.aladin.co.kr/product/103/65/cover/0064430464_1.jpg,0,4,아동
277945324,564,9780064440103 ,Stanley,story and pictures by Syd Hoff,"BECAUSE STANLEY DOES NOT ACT LIKE HIS FELLOW CAVEMEN, THEY CHASE HIM AWAY. BUT THEN STANLEY INVENTS THE HOUSE'AND BECOMES A HERO'IN THIS THOUGHT-PROVOKING, FUNNY STORY ABOUT AN EARLY NONCONFORMIST.",HarperTrophy,c1992,https://bookthumb-phinf.pstatic.net/cover/003/026/00302696.jpg?type=m1&udate=20090916,0,4,아동
277945325,564,9780064440578 ,"Grizzwold (Paperback, Reprint)",Syd Hoff (지은이),"GRIZZWOLD THE LOVABLE BEAR IS HAVING A TOUGH TIME FINDING SOMEWHERE TO LIVE. HE'S TOO BIG FOR MOST PLACES, AND TOO CLUMSY FOR OTHERS. HE'S NOT EVEN ANY GOOD AS A LIVE BEARSKIN RUG! WILL GRIZZWOLD EVER FIND A HOME THAT'S JUST RIGHT?",Harpercollins Childrens Books,1984,http://image.aladin.co.kr/product/105/25/cover/0064440575_2.jpg,0,4,아동
277945326,564,9780064440950 ,"Chester (Paperback, Reprint)",Syd Hoff (지은이),"Chester, a wild horse who wants to be tame, comes to the city looking for a home. &#145; Reading for fun: the artist&#146; s sense of pacing makes this book race along.&#146; &#151; Saturday Review.",Harpercollins Childrens Books,1986,http://image.aladin.co.kr/product/104/14/cover/0064440958_1.jpg,0,4,아동
277945327,564,9780064441513 ,I Saw You in the Bathtub: And Other Folk Rhymes (Paperback),Alvin Schwartz (그림),"A collection of 41 folk rhymes, taunts, and insults that have been chanted, sung, and shouted by generations of children throughout the United States. &#145; Children will appreciate the humor of the rhymes and the illustrations. Another I Can Read hit.&#146;...",Harpercollins Childrens Books,1991,http://image.aladin.co.kr/product/104/93/cover/0064441512_2.jpg,0,4,아동
277945328,564,9780064441766 ,Captain Cat (Paperback),Syd Hoff (지은이),"A patriotic feline, Captain Cat springs out of bed whenever the bugle sounds and he has more stripes than any of the soldiers. But most of all, this young recruit and his best friend Pete know what it really takes to make the army a home&#151; friendship. &#145; Hoff...",Harpercollins Childrens Books,1994,http://image.aladin.co.kr/product/106/8/cover/0064441768_1.jpg,0,4,아동
277945329,564,9780064442091 ,Joe and Betsy the Dinosaur (Paperback),릴리언 호번 (지은이),"ALTHOUGH JOE'S PET DINOSAUR BETSY IS TOO BIG FOR SOME ACTIVITIES, A FORMIDABLE TASK ALLOWS HER TO DEMONSTRATE THAT SOMETIMES BIGGER IS BETTER",Harpercollins Childrens Books,1996,http://image.aladin.co.kr/product/113/68/cover/0064442098_1.jpg,0,4,아동
277945330,564,9780064442398 ,Digby (Paperback),Barbara Shook Hazen (지은이),"DIGBY IS AN OLD, FAITHFUL DOG THAT CAN'T RUN AND PLAY ANYMORE. BUT SHE'S STILL A FAITHFUL FRIEND--SHE'LL NEVER BE TOO OLD FOR THAT. YOUNG READERS WILL CHERISH THIS SIMPLE, ENDEARING I CAN READ BOOK ABOUT AN AGING PET. FULL COLOR.",Harpercollins Childrens Books,1998,http://image.aladin.co.kr/product/108/25/cover/006444239x_1.jpg,0,4,아동
277945331,564,9780064442619 ,This Book Is Haunted: A Patchwork Alphabet (Paperback),"조앤 라클린, Joann Adinolfi (지은이)","Beginning readers will love this collection of scary poems, rhymes, and short tales . . . told by a ghost! Lively words by Rocklin and bright, funny pictures from Adinolfi make this a perfect treat for any time of the year. Full color.",Harpercollins Childrens Books,2003,http://image.aladin.co.kr/product/136/84/cover/0064442616_1.jpg,0,4,아동
277945332,564,9780064442725 ,Oliver,story and pictures by Syd Hoff,"DO YOU NEED AN ELEPHANT? OLIVER HAS ALWAYS DREAMED OF WORKING IN THE CIRCUS, BUT WHAT WILL HE DO WHEN THE CIRCUS ALREADY HAS ENOUGH ELEPHANTS?",HarperCollinsPublishers,"2000, c198",http://image.aladin.co.kr/product/124/11/cover/0064442721_2.jpg,0,4,아동
277945333,564,9780099448037 ,A Bunch of Daisies (Paperback),케스 그레이,"Daisy is back! Share stories, jokes and titbits of a Daisy day for hours of reading fun. Find out how 'floppyitis' gets Daisy out of doing her chores, how she tricks Mum to get the crunchy cream biscuit at the bottom of the jar, what animals look like from underneath, colour...",RedFox,2006,https://bookthumb-phinf.pstatic.net/cover/063/416/06341627.jpg?type=m1&udate=20140425,0,4,아동
277945334,564,9780140502770 ,Andy and the lion:a tale of kindness remembered or the power of gratitude,by James Daugherty,"A POPULAR, MODERN VERSION OF THE STORY OF ANDROCLES AND THE LION.",Puffin Books,1989,http://image.aladin.co.kr/product/106/87/cover/0140502777_2.jpg,0,4,아동
277945335,564,9780140565034 ,Escape of Marvin the Ape (Paperback),"Buehner, Caralyn|Buehner, Mark","When Marvin the Ape makes a break from the zoo, he finds everything the big city has to offer--and he may never leave! Full color.",PuffinBooks,1999,https://bookthumb-phinf.pstatic.net/cover/003/216/00321611.jpg?type=m1&udate=20150112,0,4,아동
277945336,564,9780141322414 ,My Granny's Great Escape (Paperback),제레미 스트롱 (지은이),"‘Do you think I should ask him out, Nicholas, or is that a bit forward?’ ‘GRANNY!’ We all stared at her. Dad had to sit down. Nicholas’s granny has fallen in love ? with the elderly Hell’s Angel next door! Yurrrgghhh. Nicholas’s dad isn’t happy about it ? but...",Puffin,2007,http://image.aladin.co.kr/product/837/55/cover/0141322411_1.jpg,0,4,아동
277945337,564,9780141322421 ,My Brother's Famous Bottom Gets Pinched (Paperback),제레미 스트롱 (지은이),"Nicholas's baby brother, Cheese, is famous. Well, his bottom is, because he advertises Dumper disposable nappies. Now the whole family is being whisked off on a nationwide tour starring Cheese. Little do they know the chaos waiting for them, including giant babies and goats...",Puffin,2007,http://image.aladin.co.kr/product/837/56/cover/014132242x_1.jpg,0,4,아동
277945338,564,9780141350806 ,(The) invisible dog,Dick King-Smith ;illustrated by Ann Kronheimer,Two of Dick King Smith's finest animal stories in one package! In The Invisible Dog a little girl tries to satisfy her yearning for a dog by introducing an imaginary Great Dane called Henry to the house. Then her wish comes true and she is allowed a real Henry - but there's...,Puffin Books,2014,http://image.aladin.co.kr/product/3101/83/cover/0141350806_1.jpg,0,4,아동
277945339,564,9780141500591 ,Banana!,Ed Vere,"GETTING WHAT YOU WANT CAN BE TRICKY, ESPECIALLY IF YOU DON'T ASK IN QUITE THE RIGHT WAY. FOLLOW ONE LITTLE MONKEY'S JOURNEY THROUGH MANY EMOTIONS AS HE TRIES EVERY TRICK IN THE BOOK TO GET HOLD OF HIS FRIEND'S BANANA, UNTIL HE FINALLY HITS ON THE MAGIC WORD ? PLEASE! USING...",Henry Holt and Co.,2010,http://image.aladin.co.kr/product/204/0/cover/014150059x_1.jpg,0,4,아동
277945340,564,9780142411452 ,The Ugly Pumpkin (Paperback),Dave Horowitz (지은이),"In time for Thanksgiving, a wacky twist on The Ugly Duckling.The Ugly Pumpkin has waited all through October for someone to take him home, but no one wants him. He doesn?t look like other pumpkins. So the lonely Ugly Pumpkin leaves the patch in search of a place where...",Puffin,2008,http://image.aladin.co.kr/product/495/50/cover/0142411450_1.jpg,0,4,아동
